report_date,load_type,load_time,dropoff_site,load_weight
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 05:00:00.000000 UTC,TDS LANDFILL,18440.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 11:45:00.000000 UTC,TDS LANDFILL,20660.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 02:00:00.000000 UTC,TDS LANDFILL,23960.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 04:30:00.000000 UTC,TDS LANDFILL,7660.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 12:45:00.000000 UTC,TDS LANDFILL,21560.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 02:30:00.000000 UTC,TDS LANDFILL,7660.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 12:58:00.000000 UTC,TDS LANDFILL,17180.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 05:47:00.000000 UTC,TDS LANDFILL,8040.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 12:46:00.000000 UTC,TDS LANDFILL,14980.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 05:20:00.000000 UTC,TDS LANDFILL,7140.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 12:17:00.000000 UTC,TDS LANDFILL,13660.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 05:55:00.000000 UTC,TDS LANDFILL,12080.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 06:26:00.000000 UTC,TDS LANDFILL,19300.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 10:56:00.000000 UTC,TDS LANDFILL,16560.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 06:01:00.000000 UTC,TDS LANDFILL,7320.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 02:02:00.000000 UTC,TDS LANDFILL,22100.0
2021-06-17,GARBAGE COLLECTIONS,2021-06-17 12:51:00.000000 UTC,TDS LANDFILL,4120.0
2021-06-17,MIXED LITTER,2021-06-17 01:26:00.000000 UTC,TDS LANDFILL,4880.0
2021-06-17,MIXED LITTER,2021-06-17 01:38:00.000000 UTC,TDS LANDFILL,6900.0
2021-06-17,BULK,2021-06-17 02:04:00.000000 UTC,TDS LANDFILL,2560.0
2021-06-17,BULK,2021-06-17 10:40:00.000000 UTC,TDS LANDFILL,2100.0
2021-06-17,BRUSH,2021-06-17 07:54:00.000000 UTC,TDS LANDFILL,6580.0
2021-06-17,ORGANICS,2021-06-17 04:41:00.000000 UTC,ORGANICS BY GOSH,9960.0
2021-06-17,ORGANICS,2021-06-17 04:33:00.000000 UTC,ORGANICS BY GOSH,19280.0
2021-06-17,ORGANICS,2021-06-17 04:25:00.000000 UTC,ORGANICS BY GOSH,15440.0
2021-06-17,ORGANICS,2021-06-17 04:51:00.000000 UTC,ORGANICS BY GOSH,11050.0
2021-06-17,ORGANICS,2021-06-17 04:48:00.000000 UTC,ORGANICS BY GOSH,14880.0
2021-06-17,ORGANICS,2021-06-17 04:39:00.000000 UTC,ORGANICS BY GOSH,12440.0
2021-06-17,ORGANICS,2021-06-17 04:36:00.000000 UTC,ORGANICS BY GOSH,12060.0
2021-06-17,ORGANICS,2021-06-17 04:38:00.000000 UTC,ORGANICS BY GOSH,15080.0
2021-06-17,ORGANICS,2021-06-17 04:10:00.000000 UTC,ORGANICS BY GOSH,7800.0
2021-06-17,ORGANICS,2021-06-21 04:09:00.000000 UTC,ORGANICS BY GOSH,8600.0
2021-06-17,ORGANICS,2021-06-17 03:46:00.000000 UTC,ORGANICS BY GOSH,10000.0
2021-06-17,ORGANICS,2021-06-21 04:02:00.000000 UTC,ORGANICS BY GOSH,8700.0
2021-06-17,ORGANICS,2021-06-17 02:36:00.000000 UTC,ORGANICS BY GOSH,8440.0
2021-06-17,ORGANICS,2021-06-21 02:56:00.000000 UTC,ORGANICS BY GOSH,7080.0
2021-06-17,ORGANICS,2021-06-17 04:11:00.000000 UTC,ORGANICS BY GOSH,11920.0
2021-06-17,ORGANICS,2021-06-17 04:07:00.000000 UTC,ORGANICS BY GOSH,3060.0
2021-06-17,ORGANICS,2021-06-17 05:38:00.000000 UTC,ORGANICS BY GOSH,980.0
2021-06-17,ORGANICS,2021-06-17 04:19:00.000000 UTC,ORGANICS BY GOSH,10160.0
2021-06-17,ORGANICS,2021-06-17 04:44:00.000000 UTC,ORGANICS BY GOSH,14600.0
2021-06-17,ORGANICS,2021-06-17 04:47:00.000000 UTC,ORGANICS BY GOSH,10040.0
2021-06-17,ORGANICS,2021-06-17 04:46:00.000000 UTC,ORGANICS BY GOSH,16840.0
2021-06-17,ORGANICS,2021-06-17 04:35:00.000000 UTC,ORGANICS BY GOSH,16620.0
2021-06-17,ORGANICS,2021-06-17 03:40:00.000000 UTC,ORGANICS BY GOSH,12020.0
2021-06-17,ORGANICS,2021-06-17 04:42:00.000000 UTC,ORGANICS BY GOSH,12100.0
2021-06-17,ORGANICS,2021-06-17 04:45:00.000000 UTC,ORGANICS BY GOSH,4600.0
2021-06-17,ORGANICS,2021-06-17 04:10:00.000000 UTC,ORGANICS BY GOSH,8100.0
2021-06-17,ORGANICS,2021-06-17 05:23:00.000000 UTC,ORGANICS BY GOSH,10200.0
2021-06-17,ORGANICS,2021-06-17 04:40:00.000000 UTC,ORGANICS BY GOSH,15240.0
2021-06-17,ORGANICS,2021-06-17 04:47:00.000000 UTC,ORGANICS BY GOSH,10820.0
2021-06-17,ORGANICS,2021-06-17 04:29:00.000000 UTC,ORGANICS BY GOSH,14420.0
2021-06-17,ORGANICS,2021-06-17 04:06:00.000000 UTC,ORGANICS BY GOSH,5680.0
2021-06-17,RECYCLED METAL,2021-06-17 04:50:00.000000 UTC,ORGANICS BY GOSH,11040.0
2021-06-17,ORGANICS,2021-06-17 04:28:00.000000 UTC,ORGANICS BY GOSH,9540.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:38:00.000000 UTC,BALCONES RECYCLING,4340.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:15:00.000000 UTC,BALCONES RECYCLING,5280.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:40:00.000000 UTC,BALCONES RECYCLING,4280.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:30:00.000000 UTC,BALCONES RECYCLING,1140.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:30:00.000000 UTC,BALCONES RECYCLING,2680.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,4820.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:06:00.000000 UTC,BALCONES RECYCLING,13470.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:45:00.000000 UTC,BALCONES RECYCLING,14020.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:45:00.000000 UTC,BALCONES RECYCLING,15540.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:00:00.000000 UTC,BALCONES RECYCLING,12240.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:57:00.000000 UTC,BALCONES RECYCLING,9460.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 09:10:00.000000 UTC,BALCONES RECYCLING,8130.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:09:00.000000 UTC,BALCONES RECYCLING,13220.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:08:00.000000 UTC,BALCONES RECYCLING,14660.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:58:00.000000 UTC,BALCONES RECYCLING,7020.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:51:00.000000 UTC,BALCONES RECYCLING,8220.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:47:00.000000 UTC,BALCONES RECYCLING,8660.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:58:00.000000 UTC,BALCONES RECYCLING,6640.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:03:00.000000 UTC,BALCONES RECYCLING,9900.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:09:00.000000 UTC,BALCONES RECYCLING,11620.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:52:00.000000 UTC,BALCONES RECYCLING,2520.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:19:00.000000 UTC,BALCONES RECYCLING,12800.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:19:00.000000 UTC,BALCONES RECYCLING,8140.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 11:13:00.000000 UTC,BALCONES RECYCLING,11660.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:46:00.000000 UTC,BALCONES RECYCLING,6260.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:53:00.000000 UTC,BALCONES RECYCLING,13240.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:26:00.000000 UTC,BALCONES RECYCLING,8340.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:58:00.000000 UTC,BALCONES RECYCLING,1640.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:50:00.000000 UTC,BALCONES RECYCLING,14140.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:54:00.000000 UTC,BALCONES RECYCLING,11980.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:50:00.000000 UTC,BALCONES RECYCLING,9880.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:03:00.000000 UTC,BALCONES RECYCLING,920.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:28:00.000000 UTC,BALCONES RECYCLING,9340.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:21:00.000000 UTC,BALCONES RECYCLING,12660.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:00:00.000000 UTC,BALCONES RECYCLING,2740.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 09:39:00.000000 UTC,BALCONES RECYCLING,8940.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 12:07:00.000000 UTC,BALCONES RECYCLING,12840.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:11:00.000000 UTC,BALCONES RECYCLING,4500.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:15:00.000000 UTC,BALCONES RECYCLING,9280.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 09:03:00.000000 UTC,BALCONES RECYCLING,10260.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,12160.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,11660.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,11200.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,5800.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,3220.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,11700.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,11680.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,8140.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,11620.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:58:00.000000 UTC,BALCONES RECYCLING,9400.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 09:23:00.000000 UTC,BALCONES RECYCLING,9420.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 01:59:00.000000 UTC,BALCONES RECYCLING,9340.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 10:00:00.000000 UTC,BALCONES RECYCLING,12120.0
2021-06-17,RECYCLING - SINGLE STREAM,2021-06-17 02:00:00.000000 UTC,BALCONES RECYCLING,7900.0
2021-06-17,SWEEPING,2021-06-17 10:05:00.000000 UTC,ON ROUTE HIGH DUMP,
2021-06-17,SWEEPING,2021-06-17 10:25:00.000000 UTC,ON ROUTE HIGH DUMP,
2021-06-17,RECYCLED METAL,2021-06-17 10:06:00.000000 UTC,AUSTIN IRON AND METAL,380.0
2021-06-18,TIRES,2021-06-18 11:24:00.000000 UTC,MRF,1400.0
2021-06-18,TIRES,2021-06-18 12:18:00.000000 UTC,MRF,1080.0
2021-06-18,TIRES,2021-06-18 12:14:00.000000 UTC,MRF,2220.0
2021-06-18,ORGANICS,2021-06-18 02:01:00.000000 UTC,PARK BEND,8960.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:00:00.000000 UTC,TDS - MRF,420.0
2021-06-18,SWEEPING,2021-06-18 12:00:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:00:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 09:35:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:10:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:45:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 11:50:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:00:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:00:00.000000 UTC,ONION CREEK,
2021-06-18,SWEEPING,2021-06-18 12:00:00.000000 UTC,ONION CREEK,
2021-06-18,BRUSH,2021-06-18 09:12:00.000000 UTC,HORNSBY BEND,7960.0
2021-06-18,BRUSH,2021-06-18 03:45:00.000000 UTC,HORNSBY BEND,1880.0
2021-06-18,BRUSH,2021-06-18 10:40:00.000000 UTC,HORNSBY BEND,4060.0
2021-06-18,BRUSH,2021-06-18 07:22:00.000000 UTC,HORNSBY BEND,6260.0
2021-06-18,BRUSH,2021-06-18 03:21:00.000000 UTC,HORNSBY BEND,5460.0
2021-06-18,BRUSH,2021-06-18 11:59:00.000000 UTC,HORNSBY BEND,9920.0
2021-06-18,BRUSH,2021-06-18 10:25:00.000000 UTC,HORNSBY BEND,6540.0
2021-06-18,BRUSH,2021-06-18 02:41:00.000000 UTC,HORNSBY BEND,2560.0
2021-06-18,BRUSH,2021-06-18 12:00:00.000000 UTC,HORNSBY BEND,7880.0
2021-06-18,BULK,2021-06-18 11:13:00.000000 UTC,TDS LANDFILL,10660.0
2021-06-18,BULK,2021-06-18 10:31:00.000000 UTC,TDS LANDFILL,9000.0
2021-06-18,BULK,2021-06-18 12:10:00.000000 UTC,TDS LANDFILL,7340.0
2021-06-18,BULK,2021-06-18 07:45:00.000000 UTC,TDS LANDFILL,5780.0
2021-06-18,BULK,2021-06-18 03:36:00.000000 UTC,TDS LANDFILL,6560.0
2021-06-18,BULK,2021-06-18 11:30:00.000000 UTC,TDS LANDFILL,9080.0
2021-06-18,BULK,2021-06-18 02:27:00.000000 UTC,TDS LANDFILL,6380.0
2021-06-18,BULK,2021-06-18 10:51:00.000000 UTC,TDS LANDFILL,14400.0
2021-06-18,BULK,2021-06-18 11:32:00.000000 UTC,TDS LANDFILL,16260.0
2021-06-18,BULK,2021-06-18 03:50:00.000000 UTC,TDS LANDFILL,7300.0
2021-06-18,BULK,2021-06-18 12:42:00.000000 UTC,TDS LANDFILL,12240.0
2021-06-18,BULK,2021-06-18 03:35:00.000000 UTC,TDS LANDFILL,7580.0
2021-06-18,BULK,2021-06-18 03:26:00.000000 UTC,TDS LANDFILL,7000.0
2021-06-18,BULK,2021-06-18 03:21:00.000000 UTC,TDS LANDFILL,4000.0
2021-06-18,BULK,2021-06-18 02:22:00.000000 UTC,TDS LANDFILL,11560.0
2021-06-18,BULK,2021-06-18 02:26:00.000000 UTC,TDS LANDFILL,8460.0
2021-06-18,BULK,2021-06-18 03:20:00.000000 UTC,TDS LANDFILL,8480.0
2021-06-18,BULK,2021-06-18 10:25:00.000000 UTC,TDS LANDFILL,5640.0
2021-06-18,BULK,2021-06-18 02:59:00.000000 UTC,TDS LANDFILL,12780.0
2021-06-18,BULK,2021-06-18 01:07:00.000000 UTC,TDS LANDFILL,1580.0
2021-06-18,BULK,2021-06-18 12:15:00.000000 UTC,TDS LANDFILL,6020.0
2021-06-18,DEAD ANIMAL,2021-06-18 12:33:00.000000 UTC,TDS LANDFILL,80.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:13:00.000000 UTC,TDS LANDFILL,9800.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:00:00.000000 UTC,TDS LANDFILL,14880.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:12:00.000000 UTC,TDS LANDFILL,17040.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:26:00.000000 UTC,TDS LANDFILL,13300.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:27:00.000000 UTC,TDS LANDFILL,10200.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:23:00.000000 UTC,TDS LANDFILL,13100.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:15:00.000000 UTC,TDS LANDFILL,17520.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:21:00.000000 UTC,TDS LANDFILL,12080.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:37:00.000000 UTC,TDS LANDFILL,13400.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:24:00.000000 UTC,TDS LANDFILL,9900.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:20:00.000000 UTC,TDS LANDFILL,13160.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:55:00.000000 UTC,TDS LANDFILL,9420.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:30:00.000000 UTC,TDS LANDFILL,12980.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:30:00.000000 UTC,TDS LANDFILL,13020.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:30:00.000000 UTC,TDS LANDFILL,12120.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:20:00.000000 UTC,TDS LANDFILL,12180.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 11:54:00.000000 UTC,TDS LANDFILL,15120.0
2021-06-18,LITTER,2021-06-18 12:00:00.000000 UTC,TDS LANDFILL,2140.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:51:00.000000 UTC,TDS LANDFILL,23260.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 11:47:00.000000 UTC,TDS LANDFILL,22260.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:52:00.000000 UTC,TDS LANDFILL,22120.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:24:00.000000 UTC,TDS LANDFILL,23680.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:28:00.000000 UTC,TDS LANDFILL,9080.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:59:00.000000 UTC,TDS LANDFILL,20660.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 04:19:00.000000 UTC,TDS LANDFILL,22640.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 04:34:00.000000 UTC,TDS LANDFILL,19320.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 03:41:00.000000 UTC,TDS LANDFILL,20720.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 03:39:00.000000 UTC,TDS LANDFILL,22900.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:57:00.000000 UTC,TDS LANDFILL,20300.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 12:00:00.000000 UTC,TDS LANDFILL,7840.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:23:00.000000 UTC,TDS LANDFILL,24160.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 04:27:00.000000 UTC,TDS LANDFILL,21420.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:08:00.000000 UTC,TDS LANDFILL,25860.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:22:00.000000 UTC,TDS LANDFILL,19860.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:21:00.000000 UTC,TDS LANDFILL,16480.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:34:00.000000 UTC,TDS LANDFILL,7540.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:00:00.000000 UTC,TDS LANDFILL,22340.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:45:00.000000 UTC,TDS LANDFILL,17760.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:30:00.000000 UTC,TDS LANDFILL,24620.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:15:00.000000 UTC,TDS LANDFILL,26040.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:15:00.000000 UTC,TDS LANDFILL,10360.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:59:00.000000 UTC,TDS LANDFILL,21400.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:51:00.000000 UTC,TDS LANDFILL,19340.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:02:00.000000 UTC,TDS LANDFILL,18740.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 02:20:00.000000 UTC,TDS LANDFILL,17460.0
2021-06-18,GARBAGE COLLECTIONS,2021-06-18 01:47:00.000000 UTC,TDS LANDFILL,11140.0
2021-06-18,MIXED LITTER,2021-06-18 12:44:00.000000 UTC,TDS LANDFILL,4100.0
2021-06-18,MIXED LITTER,2021-06-18 12:20:00.000000 UTC,TDS LANDFILL,1800.0
2021-06-18,ORGANICS,2021-06-18 01:54:00.000000 UTC,ORGANICS BY GOSH,9000.0
2021-06-18,ORGANICS,2021-06-18 01:57:00.000000 UTC,ORGANICS BY GOSH,13960.0
2021-06-18,ORGANICS,2021-06-18 01:54:00.000000 UTC,ORGANICS BY GOSH,11660.0
2021-06-18,ORGANICS,2021-06-18 02:15:00.000000 UTC,ORGANICS BY GOSH,8070.0
2021-06-18,ORGANICS,2021-06-18 01:56:00.000000 UTC,ORGANICS BY GOSH,9400.0
2021-06-18,ORGANICS,2021-06-18 02:02:00.000000 UTC,ORGANICS BY GOSH,8940.0
2021-06-18,ORGANICS,2021-06-18 03:00:00.000000 UTC,ORGANICS BY GOSH,14540.0
2021-06-18,ORGANICS,2021-06-18 03:08:00.000000 UTC,ORGANICS BY GOSH,11280.0
2021-06-18,ORGANICS,2021-06-18 02:03:00.000000 UTC,ORGANICS BY GOSH,14480.0
2021-06-18,ORGANICS,2021-06-18 02:07:00.000000 UTC,ORGANICS BY GOSH,7480.0
2021-06-18,ORGANICS,2021-06-18 02:06:00.000000 UTC,ORGANICS BY GOSH,12620.0
2021-06-18,ORGANICS,2021-06-18 02:50:00.000000 UTC,ORGANICS BY GOSH,10260.0
2021-06-18,ORGANICS,2021-06-18 02:58:00.000000 UTC,ORGANICS BY GOSH,5260.0
2021-06-18,ORGANICS,2021-06-18 02:39:00.000000 UTC,ORGANICS BY GOSH,6280.0
2021-06-18,ORGANICS,2021-06-18 01:43:00.000000 UTC,ORGANICS BY GOSH,13060.0
2021-06-18,ORGANICS,2021-06-18 10:30:00.000000 UTC,ORGANICS BY GOSH,4100.0
2021-06-18,ORGANICS,2021-06-18 03:00:00.000000 UTC,ORGANICS BY GOSH,9880.0
2021-06-18,ORGANICS,2021-06-18 12:45:00.000000 UTC,ORGANICS BY GOSH,6640.0
2021-06-18,ORGANICS,2021-06-18 01:46:00.000000 UTC,ORGANICS BY GOSH,18300.0
2021-06-18,ORGANICS,2021-06-18 03:00:00.000000 UTC,ORGANICS BY GOSH,8360.0
2021-06-18,ORGANICS,2021-06-18 03:12:00.000000 UTC,ORGANICS BY GOSH,11960.0
2021-06-18,ORGANICS,2021-06-18 03:06:00.000000 UTC,ORGANICS BY GOSH,13240.0
2021-06-18,ORGANICS,2021-06-18 01:10:00.000000 UTC,ORGANICS BY GOSH,15160.0
2021-06-18,ORGANICS,2021-06-18 02:52:00.000000 UTC,ORGANICS BY GOSH,14600.0
2021-06-18,ORGANICS,2021-06-18 03:23:00.000000 UTC,ORGANICS BY GOSH,14440.0
2021-06-18,ORGANICS,2021-06-18 02:55:00.000000 UTC,ORGANICS BY GOSH,8320.0
2021-06-18,ORGANICS,2021-06-18 03:01:00.000000 UTC,ORGANICS BY GOSH,6360.0
2021-06-18,ORGANICS,2021-06-18 02:09:00.000000 UTC,ORGANICS BY GOSH,4480.0
2021-06-18,ORGANICS,2021-06-18 03:39:00.000000 UTC,ORGANICS BY GOSH,10400.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:16:00.000000 UTC,BALCONES RECYCLING,4980.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 10:45:00.000000 UTC,BALCONES RECYCLING,4780.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:42:00.000000 UTC,BALCONES RECYCLING,5980.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 11:29:00.000000 UTC,BALCONES RECYCLING,5840.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 02:12:00.000000 UTC,BALCONES RECYCLING,4820.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 10:39:00.000000 UTC,BALCONES RECYCLING,6900.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:17:00.000000 UTC,BALCONES RECYCLING,5920.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 10:00:00.000000 UTC,BALCONES RECYCLING,5680.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 11:39:00.000000 UTC,BALCONES RECYCLING,11150.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:00:00.000000 UTC,BALCONES RECYCLING,11880.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:30:00.000000 UTC,BALCONES RECYCLING,10260.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:42:00.000000 UTC,BALCONES RECYCLING,11660.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:00:00.000000 UTC,BALCONES RECYCLING,15280.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 12:44:00.000000 UTC,BALCONES RECYCLING,14160.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 01:27:00.000000 UTC,BALCONES RECYCLING,10240.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 09:42:00.000000 UTC,BALCONES RECYCLING,9140.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 09:18:00.000000 UTC,BALCONES RECYCLING,9420.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 01:44:00.000000 UTC,BALCONES RECYCLING,8420.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 09:48:00.000000 UTC,BALCONES RECYCLING,10360.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 01:29:00.000000 UTC,BALCONES RECYCLING,10180.0
2021-06-18,RECYCLING - SINGLE STREAM,2021-06-18 01:20:00.000000 UTC,BALCONES RECYCLING,8140.0
